customer_id,title,givenname,surname,streetaddress,city,state,zipcode,country,emailaddress,telephonenumber,mothersmaiden,cctype,ccnumber,cvv2,ccexpires,nationalid,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx
1131,Mr.,Spencer,Aitken,Hovbanken 46,Tikb,SJ,3080,DK,SpencerAitken@dayrep.com,29-73-78-66,Macleod,Visa,4.72E+15,342,11/1/2021,080779-1397,36,Attendance clerk,married,university.degree,no,yes,no,telephone,may,wed,319,3,999,0,nonexistent,1.1,93.994,-36.4
1132,Mr.,Toms,Dias,Kippermovegen 122,MOSJEN,,8661,NO,TomasLimaDias@dayrep.com,995 89 920,Melo,MasterCard,5.47E+15,703,12/1/2018,,47,Sales worker,married,high.school,unknown,no,no,telephone,may,wed,35,3,999,0,nonexistent,1.1,93.994,-36.4
1133,Ms.,Mulan,Lei,Plano Integrado 63,Pvoa de Santo Adrio,LI,2620-095,PT,MulanLei@rhyta.com,21 216 782 0536,Ch'in,MasterCard,5.37E+15,982,6/1/2017,,19,Recreation worker,married,basic.4y,unknown,no,no,telephone,may,wed,143,2,999,0,nonexistent,1.1,93.994,-36.4
1134,Mrs.,Munachimso,Ibezimako,Prager Str 19,Grbenzell,BY,82184,DE,MunachimsoIbezimako@rhyta.com,08142 41 84 98,Okechukwu,Visa,4.54E+15,278,7/1/2020,,48,Timber cutting and logging worker,married,basic.9y,unknown,no,no,telephone,may,wed,22,2,999,0,nonexistent,1.1,93.994,-36.4
1135,Ms.,Cornelia,Bolger-Baggins,Tstuse 3,Kirbla,LN,90291,EE,CorneliaBolger-Baggins@gustr.com,477 3972,Greenhand,Visa,4.54E+15,643,12/1/2017,,72,Placement counselor,married,basic.9y,no,yes,no,telephone,may,wed,90,2,999,0,nonexistent,1.1,93.994,-36.4
1136,Ms.,Helena,McKenzie,Krogvnget 79,Kbenhavn V,SJ,1615,DK,HelenaMcKenzie@superrito.com,31-84-27-93,Fraser,Visa,4.49E+15,284,1/1/2020,091246-1548,69,Obstetrician,married,basic.9y,no,yes,no,telephone,may,wed,505,2,999,0,nonexistent,1.1,93.994,-36.4
1137,Mrs.,Felicia,Zelaya,387 Spadafore Drive,Sigel,PA,15860,US,FeliciaZelayaMontalvo@einrot.com,814-752-8342,Montalvo,MasterCard,5.41E+15,216,11/1/2020,169-72-5554,55,Rigger,single,high.school,no,yes,no,telephone,may,wed,17,2,999,0,nonexistent,1.1,93.994,-36.4
1138,Ms.,,,808 Main Rd,Tongaat,KN,4404,ZA,Promes@rhyta.com,083 365 2817,,Visa,4.92E+15,840,6/1/2021,6.10E+12,55,Dispensing optician,married,basic.6y,no,no,no,telephone,may,wed,404,5,999,0,nonexistent,1.1,93.994,-36.4
1139,Ms.,Hansine,Johansen,Arenales 5901,Montevideo,MO,12200,UY,HansineJohansen@superrito.com,9668 4424,Johansen,Visa,4.92E+15,708,5/1/2021,,79,Purchasing director,married,high.school,no,yes,no,telephone,may,wed,238,2,999,0,nonexistent,1.1,93.994,-36.4
1140,Mrs.,Evelyn,Almeida,Glimmerveien 141,SANDEFJORD,,3214,NO,EvelynCorreiaAlmeida@superrito.com,468 51 988,Cardoso,Visa,4.72E+15,15,4/1/2017,,66,Sign language interpreter,married,basic.9y,no,yes,yes,telephone,may,wed,71,4,999,0,nonexistent,1.1,93.994,-36.4
1141,Mr.,Jay,Allan,Semperweg 5,Bissegg,,8514,CH,JayAllan@armyspy.com,052 882 49 89,Smith,MasterCard,5.42E+15,606,10/1/2017,,39,Real estate rental agent,single,basic.4y,unknown,no,no,telephone,may,wed,309,2,999,0,nonexistent,1.1,93.994,-36.4
1142,Mrs.,Clarice,Sellers,Rue de Boneffe 381,Oreye,WLG,4360,BE,ClariceWSellers@cuvox.de,0488 81 86 31,Christian,MasterCard,5.36E+15,46,1/1/2020,,57,Automotive air-conditioning repairer,married,basic.9y,unknown,no,no,telephone,may,wed,408,3,999,0,nonexistent,1.1,93.994,-36.4
1143,Dr.,Honorata,Jaworska,Via Genova 71,Palermo,PA,90147,IT,HonorataJaworska@dayrep.com,0396 9971985,Sobczak,MasterCard,5.34E+15,288,6/1/2021,SV12419180,69,Commission clerk,married,basic.9y,no,no,no,telephone,may,wed,157,3,999,0,nonexistent,1.1,93.994,-36.4
1144,Ms.,Silje,Helgeland,207 Sheppard Street,Maungatapu,,3112,NZ,SiljeHelgeland@teleworm.us,(021) 8748-945,Pettersen,Visa,4.49E+15,335,5/1/2020,,81,Cabinetmaker,married,professional.course,no,yes,no,telephone,may,wed,280,3,999,0,nonexistent,1.1,93.994,-36.4
1145,Mr.,Bekbulat,Aslakhanov,3272 Courtright Street,Wildrose,ND,58795,US,BekbulatAslakhanov@armyspy.com,701-539-5654,Korgay,MasterCard,5.32E+15,342,8/1/2017,502-64-7436,60,Able seaman,married,basic.4y,no,no,no,telephone,may,wed,374,2,999,0,nonexistent,1.1,93.994,-36.4
1146,Mr.,Vinicius,Castro,151 Resthill Crescent,Melville,,3206,NZ,ViniciusPintoCastro@superrito.com,(027) 7211-150,Cavalcanti,Visa,4.49E+15,4,2/1/2019,,26,Sales engineer,divorced,university.degree,no,yes,no,telephone,may,wed,365,4,999,0,nonexistent,1.1,93.994,-36.4
1147,Ms.,Nng,Vn,3868 Barrington Court,Little Rock,AR,72201,US,VanThiMongNuong@einrot.com,870-505-5549,Triu,Visa,4.56E+15,174,11/1/2020,679-09-9000,30,Emergency management specialist,divorced,high.school,no,yes,no,telephone,may,thu,177,3,999,0,nonexistent,1.1,93.994,-36.4
1148,Mr.,,,Piazza Pilastri 34,Lierna,LC,23827,IT,KeamaarTeqwa@armyspy.com,0331 7465958, ,Visa,4.53E+15,474,8/1/2020,YK19390922,38,Insurance claims and policy processing clerk,married,professional.course,no,yes,no,telephone,may,thu,238,3,999,0,nonexistent,1.1,93.994,-36.4
1149,Ms.,Bilqiz,Desheriyev,Wachaustrasse 9,WEINZIERL,NO,3004,AT,BilqizDesheriyev@superrito.com,0699 593 51 17,Vizirov,Visa,4.53E+15,30,9/1/2017,,85,Packager,married,basic.9y,unknown,no,no,telephone,may,thu,31,2,999,0,nonexistent,1.1,93.994,-36.4
1150,Ms.,Lotachukwu,Chikezie,27 Isaac Road,UXBRIDGE,TAS,7140,AU,LotachukwuChikezie@jourrapide.com,(03) 6246 0335,Obijiaku,MasterCard,5.21E+15,536,6/1/2019,,61,Gate agent,married,university.degree,no,no,no,telephone,may,thu,425,6,999,0,nonexistent,1.1,93.994,-36.4
1151,Mr.,Herugar,Puddifoot,98 Trianton Avenue,Galateia,FA,5825,CY,HerugarPuddifoot@gustr.com,95 849617,Burrows,Visa,4.56E+15,205,10/1/2017,,52,Political scientist,married,basic.9y,unknown,no,no,telephone,may,thu,77,2,999,0,nonexistent,1.1,93.994,-36.4
1152,Mrs.,Bi,Ting,Rue Fosse Piron 11,Sars-la-Buissire,WLX,6542,BE,BiTing@cuvox.de,0490 65 64 91,Li,MasterCard,5.13E+15,877,7/1/2017,,34,HVACR technician,married,high.school,no,yes,yes,telephone,may,thu,223,2,999,0,nonexistent,1.1,93.994,-36.4
1153,Ms.,rur,Bjarnadttir,Wachaustrasse 57,WEISSENBERG,KA,9472,AT,ruurBjarnadottir@cuvox.de,0688 213 90 97,,MasterCard,5.18E+15,850,11/1/2018,,28,Budget officer,married,university.degree,no,yes,no,telephone,may,thu,239,2,999,0,nonexistent,1.1,93.994,-36.4
1154,Mr.,Max,Ostermann,jnustusvi 29,Borgarfjrur,,720,IS,MaxOstermann@fleckens.hu,459 8635,Vogel,Visa,4.93E+15,55,3/1/2018,,20,Older worker specialist,married,professional.course,no,no,no,telephone,may,thu,116,2,999,0,nonexistent,1.1,93.994,-36.4
1155,Ms.,Haben,Saare,Via delle Viole 107,Chamois,AO,11020,IT,HabenSaare@einrot.com,0346 7757834,Amanuel,Visa,4.72E+15,226,9/1/2021,FY28913123,37,Arborist,single,high.school,no,no,no,telephone,may,thu,308,3,999,0,nonexistent,1.1,93.994,-36.4
1156,Mr.,,,Frrupvej 80,Kbenhavn K,SJ,1151,DK,Haverm@einrot.com,53-78-55-75,,MasterCard,5.16E+15,739,12/1/2021,250295-3829,21,Passenger booking clerk,single,high.school,no,no,no,telephone,may,thu,137,2,999,0,nonexistent,1.1,93.994,-36.4
1157,Ms.,Jadwiga,Wysocka,967 Old Cres,Lady Frere,EC,5418,ZA,JadwigaWysocka@superrito.com,082 454 5889,Jaworska,MasterCard,5.30E+15,356,4/1/2021,7.31E+12,42,Personnel clerk,married,university.degree,no,no,yes,telephone,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4
1158,Mrs.,Gerie,Soetens,Aia 19,Vsupere,LV,45202,EE,GerieSoetens@dayrep.com,320 0289,Noordhuis,MasterCard,5.48E+15,291,1/1/2018,,61,Teacher assistant,married,basic.4y,no,no,no,telephone,may,thu,134,1,999,0,nonexistent,1.1,93.994,-36.4
1159,Mr.,Asfaha,Goytiom,Toftvej 62,Kbenhavn K,SJ,1207,DK,AsfahaGoytiom@cuvox.de,31-49-52-15,Teodros,MasterCard,5.43E+15,171,11/1/2020,180782-0997,33,Web developer,married,high.school,no,yes,no,telephone,may,thu,175,5,999,0,nonexistent,1.1,93.994,-36.4
1160,Mrs.,Meikatoteka,,ul. Pocztowa 64,Sulejwek,,05-070,PL,Meikatoteka@armyspy.com,51 131 46 03,Rinmitemotokatate,MasterCard,5.46E+15,126,8/1/2018,75081256543,40,Instructional materials director,married,professional.course,unknown,no,no,telephone,may,thu,125,3,999,0,nonexistent,1.1,93.994,-36.4
1161,Mr.,,,Tacuarembo 4406,Algorta,PA,60002,UY,HermezShalechea@gustr.com,9422 9956,,MasterCard,5.27E+15,781,10/1/2018,,70,Public affairs specialist,single,unknown,no,no,no,telephone,may,thu,211,3,999,0,nonexistent,1.1,93.994,-36.4
1162,Mrs.,Apollinaris,Borodina,73,,LA,7648,CY,ApollinarisBorodina@rhyta.com,99 421160,,Visa,4.72E+15,388,7/1/2020,,35,English as a second language teacher,married,basic.9y,unknown,yes,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4
1163,Mrs.,Paninnguaq,Nielsen,Andekret 89,Kbenhavn V,SJ,1664,DK,PaninnguaqNielsen@einrot.com,21-51-59-76,Isaksen,MasterCard,5.55E+15,787,4/1/2020,200272-2286,44,Ultrasonographer,married,high.school,no,yes,no,telephone,may,thu,67,1,999,0,nonexistent,1.1,93.994,-36.4
1164,Mr.,Takeki,Tahara,943 Pheasant Ridge Road,Philadelphia,PA,19103,US,TakekiTahara@armyspy.com,215-496-8961,Taihei,Visa,4.53E+15,758,1/1/2020,189-38-0243,46,Judge,married,high.school,no,no,no,telephone,may,thu,196,1,999,0,nonexistent,1.1,93.994,-36.4
1165,Mr.,Bng,Phan,Viermorgen 7,Beuningen,GE,6641 PZ,NL,PhanNangBong@jourrapide.com,06-38726667,Nghim,MasterCard,5.46E+15,744,10/1/2019,,57,Management dietitian,single,university.degree,no,no,no,telephone,may,thu,342,1,999,0,nonexistent,1.1,93.994,-36.4
1166,Mr.,Benjamin,Hughes,72 Walters Street,CHILTERN,VIC,3683,AU,BenjaminHughes@dayrep.com,(03) 5346 5475,Lucas,Visa,4.93E+15,822,5/1/2021,,78,Computer and information systems manager,married,basic.4y,no,no,no,telephone,may,thu,156,1,999,0,nonexistent,1.1,93.994,-36.4
1167,Mr.,Ahmad,Thomson,Dunajska 103,Trnovska vas,,2254,SI,AhmadThomson@gustr.com,051-609-906,Shaw,MasterCard,5.29E+15,429,6/1/2018,,55,Ceramic engineer,married,professional.course,no,yes,no,telephone,may,thu,813,1,999,0,nonexistent,1.1,93.994,-36.4
1168,Mr.,Gustav,Mller,Canelones 8150,Sarand de Navarro,RN,65100,UY,GustavLMller@cuvox.de,9620 7871,Lauritsen,MasterCard,5.55E+15,239,2/1/2019,,49,Clinical dietitian,married,basic.4y,unknown,no,no,telephone,may,thu,178,1,999,0,nonexistent,1.1,93.994,-36.4
1169,Mr.,Ibekwe,Tobenna,Avenida Sacadura Cabral 70,Pontinha,LI,1675-609,PT,IbekweTobenna@einrot.com,21 210 488 8840,Chukwuraenye,Visa,4.56E+15,921,6/1/2019,,24,Fire investigator,married,basic.6y,no,no,no,telephone,may,thu,142,1,999,0,nonexistent,1.1,93.994,-36.4
1170,Mr.,Bassam,Baba,23 rue Reine Elisabeth,MENDE,LN,48000,FR,BassamAbdul-MuidBaba@superrito.com,04.64.27.95.57,Morcos,Visa,4.72E+15,773,9/1/2017,1450467918435 35,71,Data processing equipment repairer,married,professional.course,no,yes,no,telephone,may,thu,194,1,999,0,nonexistent,1.1,93.994,-36.4
1171,Ms.,Petra,Rehkov,Olimpo 8096,Itapeb,SA,50012,UY,PetraRehakova@dayrep.com,9418 5909,Bareov,Visa,4.49E+15,318,10/1/2018,,51,Systems analyst,single,high.school,no,yes,no,telephone,may,thu,132,1,999,0,nonexistent,1.1,93.994,-36.4
1172,Mrs.,,,1240 Albert St,Delmore,GA,1404,ZA,ZengYanTing@rhyta.com,085 276 4275,,Visa,4.56E+15,679,11/1/2017,9.21E+12,23,Production manager,single,high.school,no,no,yes,telephone,may,thu,110,1,999,0,nonexistent,1.1,93.994,-36.4
1173,Ms.,,,Tas vezr u. 37.,Tolna,TO,7130,HU,Whouldess1973@superrito.com,(74) 538-173,,MasterCard,5.13E+15,828,4/1/2020,,42,Optometry doctor,married,high.school,unknown,no,yes,telephone,may,thu,109,1,999,0,nonexistent,1.1,93.994,-36.4
1174,Mr.,Tonnis,Moerkerken,R Lus Sardoeira 29,Felgueiras,PO,4610-166,PT,TonnisMoerkerken@rhyta.com,21 229 938 6614,Nijenhuis,MasterCard,5.15E+15,875,8/1/2017,,43,Electrical engineer,married,high.school,no,no,no,telephone,may,thu,94,1,999,0,nonexistent,1.1,93.994,-36.4
1175,Mr.,Scott,Mackay,Postbox 149,Kangilinnguit,SM,3930,GL,ScottMackay@gustr.com,34 83 43,Duncan,Visa,4.53E+15,508,12/1/2019,,50,Vice president,married,professional.course,no,no,no,telephone,may,thu,31,1,999,0,nonexistent,1.1,93.994,-36.4
1176,Mrs.,Rose,Brockhouse,Via delle Azalee 14,Cerreto Grue,AL,15050,IT,RoseBrockhouse@teleworm.us,0315 2690614,Headstrong,Visa,4.92E+15,220,3/1/2021,XB47764838,65,Courier,married,basic.9y,no,no,yes,telephone,may,thu,220,1,999,0,nonexistent,1.1,93.994,-36.4
1177,Ms.,Evacska,Kis,Goethestrasse 7,FORST AM BERG,NO,3250,AT,KisEvacska@armyspy.com,0681 338 17 73,Plinks,MasterCard,5.14E+15,942,5/1/2020,,26,Firefighter,divorced,basic.4y,unknown,no,no,telephone,may,thu,489,1,999,0,nonexistent,1.1,93.994,-36.4
1178,Mrs.,,,Paysandu 4886,Tambores,TA,45004,UY,Ressibing@jourrapide.com,9594 7859,,MasterCard,5.21E+15,920,8/1/2018,,31,Rolling machine setter,divorced,basic.6y,no,no,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4
1179,Ms.,,,2099 Dikbas Road,Northern Province,LI,480,ZA,Doughs@dayrep.com,084 390 5430,,MasterCard,5.25E+15,763,5/1/2021,6.70E+12,49,Promoter,married,basic.9y,unknown,no,no,telephone,may,thu,314,1,999,0,nonexistent,1.1,93.994,-36.4
1180,Ms.,Zdzisawa,Adamczyk,Largo Febo 13,Magasa,BS,25080,IT,ZdzislawaAdamczyk@fleckens.hu,0330 4485844,Olszewska,MasterCard,5.44E+15,284,8/1/2020,EI55555737,31,Neonatal nurse,married,professional.course,unknown,no,no,telephone,may,thu,203,1,999,0,nonexistent,1.1,93.994,-36.4
1181,Mr.,Khoza,Chichigov,Lungolago 22,Tsch,,3929,CH,KhozaChichigov@dayrep.com,027 646 67 29,Arsanukayev,MasterCard,5.19E+15,179,1/1/2020,,56,Purchasing clerk,married,basic.6y,unknown,no,no,telephone,may,thu,328,2,999,0,nonexistent,1.1,93.994,-36.4
1182,Mr.,Matta,Baggins,Dlnick 271,Zdechov,ZL,756 07,CZ,MattaBaggins@teleworm.us,576388623,Goold,Visa,4.72E+15,577,9/1/2019,,74,Oral hygienist,married,basic.6y,no,no,no,telephone,may,thu,207,1,999,0,nonexistent,1.1,93.994,-36.4
1183,Mr.,Onyemauchechukwu,Chinweike,Trg revolucije 73,ate ob Savi,,8251,SI,OnyemauchechukwuChinweike@dayrep.com,031-535-449,Ndubueze,Visa,4.54E+15,931,6/1/2018,,53,Sailor,married,professional.course,no,no,yes,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4
1184,Mrs.,Laura,Jones,296 Igias Street,Armenomonastiro,KY,9570,CY,LauraTJones@rhyta.com,95 484338,Rogers,MasterCard,5.33E+15,554,10/1/2017,,57,Videographer,married,high.school,no,yes,yes,telephone,may,thu,177,2,999,0,nonexistent,1.1,93.994,-36.4
1185,Ms.,Zara,Macdonald,86 Rue de la Nouvelle Delhi,Majen Eddroj,61,3000,TN,ZaraMacdonald@dayrep.com,74428589,Osborne,MasterCard,5.26E+15,613,3/1/2021,,78,Land surveyor,married,professional.course,no,no,no,telephone,may,thu,528,1,999,0,nonexistent,1.1,93.994,-36.4
1186,Ms.,Andrine,Mohammad,Del Monte 4376,Los Cerrillos,CA,90001,UY,AndrineMohammad@cuvox.de,9692 0776,Gaarder,MasterCard,5.20E+15,562,11/1/2017,,62,Locker room attendant,married,high.school,no,yes,no,telephone,may,thu,183,1,999,0,nonexistent,1.1,93.994,-36.4
1187,Mr.,Blair,Maclean,Westdorp 480,Toernich,WHT,6700,BE,BlairMaclean@teleworm.us,0473 44 17 17,Mackay,MasterCard,5.43E+15,179,2/1/2020,,69,Chemical engineering technician,single,university.degree,no,no,no,telephone,may,thu,238,1,999,0,nonexistent,1.1,93.994,-36.4
1188,Mrs.,,,Rua M 172,Nova Iguau,RJ,26061-050,BR,AasemanMarhashema@rhyta.com,(21) 6174-6439,,MasterCard,5.24E+15,543,10/1/2019,393.066.963-37,67,Criminologist,married,basic.6y,no,no,yes,telephone,may,thu,61,1,999,0,nonexistent,1.1,93.994,-36.4
1189,Dr.,Sindri,Thoroddsen,Vtjnniementie 55,ROVANIEMI,LL,96300,FI,SindriThoroddsen@jourrapide.com,044 600 6784,,Visa,4.49E+15,558,6/1/2018,111073-757D,42,Cooking instructor,married,high.school,no,no,no,telephone,may,thu,70,1,999,0,nonexistent,1.1,93.994,-36.4
1190,Ms.,,,Hfastgur 64,Bolungarvk,,415,IS,Libler41@gustr.com,411 5614,,MasterCard,5.42E+15,737,10/1/2020,,74,Woodworker,single,basic.9y,no,yes,no,telephone,may,thu,541,3,999,0,nonexistent,1.1,93.994,-36.4
1191,Ms.,Olivia,Kristensen,R Jos Malhoa 37,Almada,SE,2810-128,PT,OliviaAKristensen@cuvox.de,21 265 887 0514,Kjr,Visa,4.49E+15,314,7/1/2018,,33,Forensic nurse,married,basic.4y,unknown,no,no,telephone,may,thu,41,1,999,0,nonexistent,1.1,93.994,-36.4
1192,Ms.,Aurora,Ek,R Foras Armadas 96,Almonha Velha,BE,7750-203,PT,AuroraEk@armyspy.com,21 284 690 2519,Sundberg,Visa,4.49E+15,666,8/1/2019,,50,Orthotist,married,basic.6y,no,yes,yes,telephone,may,thu,93,1,999,0,nonexistent,1.1,93.994,-36.4
1193,Mrs.,Qi,T'ien,Hbepaju 23,Kurisoo,JR,73514,EE,QiTien@armyspy.com,384 7738,Tsou,Visa,4.49E+15,18,10/1/2019,,60,Apartment manager,married,basic.6y,unknown,no,no,telephone,may,thu,149,1,999,0,nonexistent,1.1,93.994,-36.4
1194,Mrs.,Ella,Glenny,Brunnacherstrasse 54,Zweite Altmatt,,6418,CH,EllaGlenny@einrot.com,041 657 35 38,Kingston,MasterCard,5.15E+15,110,1/1/2019,,52,Crane and tower operator,single,university.degree,unknown,yes,no,telephone,may,thu,35,1,999,0,nonexistent,1.1,93.994,-36.4
1195,Mr.,Ren,Bohm,Ahlstrminkatu 56,JOENSUU,NK,80210,FI,ReneBohm@fleckens.hu,046 788 7145,Biermann,Visa,4.56E+15,425,5/1/2020,280334-221C,82,Ambulance driver,married,basic.6y,unknown,no,no,telephone,may,thu,262,1,999,0,nonexistent,1.1,93.994,-36.4
1196,Mr.,Joseph,Bonner,ul. Szczerbowskiego Adama 143,Lublin,,20-012,PL,JosephDBonner@fleckens.hu,78 693 56 94,Brown,MasterCard,5.45E+15,604,12/1/2017,65042173835,51,Groundskeeper,married,unknown,no,yes,no,telephone,may,thu,151,1,999,0,nonexistent,1.1,93.994,-36.4
1197,Ms.,,,Mollstrasse 58,Stadecken-Elsheim,RP,55271,DE,Marin1959@teleworm.us,06130 46 39 17,,MasterCard,5.59E+15,550,11/1/2021,,57,Training director,married,basic.9y,no,yes,no,telephone,may,thu,135,2,999,0,nonexistent,1.1,93.994,-36.4
1198,Ms.,Ilenia,Lombardo,Route de Vonche 372,Veurne,VWV,8630,BE,IleniaLombardo@dayrep.com,0478 87 15 28,Toscani,Visa,4.49E+15,363,9/1/2017,,21,Human resources recruiter,single,university.degree,unknown,yes,yes,telephone,may,thu,221,1,999,0,nonexistent,1.1,93.994,-36.4
1199,Mr.,Sinforoso,Casrez,ie 64,Noodaskla,VR,65229,EE,SinforosoCasarezMalave@superrito.com,782 8228,Malave,MasterCard,5.33E+15,78,9/1/2017,,65,News correspondent,married,basic.6y,no,yes,no,telephone,may,thu,604,1,999,0,nonexistent,1.1,93.994,-36.4
1200,Mr.,Niklas,Nilsson,94,,NI,1403,CY,NiklasNilsson@jourrapide.com,22 717375,Lundstrm,MasterCard,5.57E+15,410,5/1/2018,,78,Camp director,divorced,unknown,no,yes,no,telephone,may,thu,86,1,999,0,nonexistent,1.1,93.994,-36.4
1201,Mrs.,Sonja,Berndusdttir,R Pombal 53,Vilar Formoso,GU,6355-212,PT,SonjaBernodusdottir@teleworm.us,21 271 602 7617,,Visa,4.92E+15,587,2/1/2020,,50,Placement officer,married,professional.course,no,no,no,telephone,may,thu,65,1,999,0,nonexistent,1.1,93.994,-36.4
1202,Ms.,Marie,Plekov,.  128,,PA,8523,CY,MariePleskova@cuvox.de,96 620310,Kuerov,MasterCard,5.18E+15,859,7/1/2019,,57,Hazardous materials removal worker,single,basic.4y,no,no,no,telephone,may,thu,380,3,999,0,nonexistent,1.1,93.994,-36.4
1203,Ms.,Birthe,Kristensen,R Jos Peixoto 114,Portel,EV,7220-388,PT,BirtheKristensen@fleckens.hu,21 266 134 2536,Fleischer,MasterCard,5.12E+15,172,5/1/2018,,58,Collector,married,basic.6y,no,yes,no,telephone,may,thu,11,1,999,0,nonexistent,1.1,93.994,-36.4
1204,Mr.,Tin,Chu,Harevnget 65,Frederiksberg C,SJ,1808,DK,ChuAnTien@armyspy.com,53-17-00-42,Nguyn,Visa,4.54E+15,882,1/1/2017,060449-0049,67,Silvering applicator,married,university.degree,unknown,no,no,telephone,may,thu,184,2,999,0,nonexistent,1.1,93.994,-36.4
1205,Mrs.,Hiroyo,Kawata,ul. Cyprysowa 49,Gdask,,80-175,PL,HiroyoKawata@einrot.com,60 122 89 91,Hirata,Visa,4.53E+15,670,7/1/2021,81090788900,34,Logistician,married,basic.6y,unknown,no,no,telephone,may,thu,405,1,999,0,nonexistent,1.1,93.994,-36.4
1206,Ms.,Mirabella,Sandyman,Canelones 5587,Santa Rosa,CA,90500,UY,MirabellaSandyman@superrito.com,9869 2319,Gawkroger,Visa,4.49E+15,362,1/1/2020,,38,Veterinary technician,married,basic.9y,no,yes,yes,telephone,may,thu,20,1,999,0,nonexistent,1.1,93.994,-36.4
1207,Ms.,Hin,L,91 rue Sbastopol,SAINTE-MARIE,MQ,97230,FR,LeThiThanhHien@armyspy.com,05.00.48.28.47,L,Visa,4.72E+15,23,7/1/2019,2410429136850 02,75,Office administrative assistant,married,basic.4y,unknown,no,no,telephone,may,thu,202,1,999,0,nonexistent,1.1,93.994,-36.4
1208,Ms.,Olga,Bodrova,Rdhusgata 45,HALDEN,,1767,NO,OlgaBodrova@einrot.com,492 67 689,,MasterCard,5.25E+15,471,2/1/2018,,44,Loan interviewer,married,basic.9y,no,yes,no,telephone,may,thu,235,1,999,0,nonexistent,1.1,93.994,-36.4
1209,Mr.,,,Nagyttnyi t 34.,Rszke,CS,6758,HU,Whatinfore@teleworm.us,(62) 657-715,,MasterCard,5.52E+15,941,9/1/2020,,21,Land agent,single,university.degree,no,no,no,telephone,may,thu,75,1,999,0,nonexistent,1.1,93.994,-36.4
1210,Mr.,Corey,Moore,33 Feather Street,CALOUNDRA BC,QLD,4551,AU,CoreyFMoore@fleckens.hu,(07) 5378 5649,Wright,MasterCard,5.23E+15,209,12/1/2017,,62,Sorter,married,university.degree,unknown,no,no,telephone,may,thu,134,1,999,0,nonexistent,1.1,93.994,-36.4
1211,Mrs.,Yukimi,Ogata,1 Ermin Street,YARLEY,,BA5 4XB,GB,YukimiOgata@armyspy.com,079 3828 0762,Harada,MasterCard,5.38E+15,46,11/1/2017,SM 58 52 13 D,42,Videographer,married,basic.9y,no,yes,no,telephone,may,thu,255,1,999,0,nonexistent,1.1,93.994,-36.4
1212,Ms.,Michelle,Fransson,18 boulevard de la Liberation,MARSEILLE,PA,13015,FR,MichelleFransson@gustr.com,04.27.79.97.70,Hermansson,MasterCard,5.17E+15,669,11/1/2021,2741140194583 25,41,Staffing and assignments coordinator,single,professional.course,no,no,no,telephone,may,thu,462,1,999,0,nonexistent,1.1,93.994,-36.4
1213,Mr.,Stian,Aaslund,105 Frimley Road,Camberley,,4120,NZ,StianAaslund@rhyta.com,(021) 7803-222,Martinsen,Visa,4.93E+15,94,6/1/2021,,75,Shoe machine tender,married,high.school,unknown,no,no,telephone,may,thu,80,1,999,0,nonexistent,1.1,93.994,-36.4
1214,Mrs.,Franziska,Beckenbauer,Hogendijk 182,Amsterdam-Zuidoost,NH,1105 AC,NL,FranziskaBeckenbauer@fleckens.hu,06-62365414,Nagel,Visa,4.92E+15,495,2/1/2017,,81,Gas furnace installer,married,basic.4y,no,yes,yes,telephone,may,thu,56,1,999,0,nonexistent,1.1,93.994,-36.4
1215,Mr.,Edvard,Josefsen,95 Yangan Drive,UPPER HORTON,NSW,2347,AU,EdvardJosefsen@einrot.com,(02) 6713 0864,Davidsen,MasterCard,5.49E+15,921,3/1/2021,,59,Typesetting machine operator,married,professional.course,no,yes,yes,telephone,may,thu,418,1,999,0,nonexistent,1.1,93.994,-36.4
1216,Mrs.,Raja',Ghanem,Veres Pln u. 6.,Zsadny,BE,5537,HU,RajaSuhaGhanem@jourrapide.com,(66) 674-855,Awad,Visa,4.56E+15,930,2/1/2019,,57,Construction manager,married,university.degree,no,yes,yes,telephone,may,thu,139,2,999,0,nonexistent,1.1,93.994,-36.4
1217,Mrs.,Ebony,Nilsen,Anton Bergs veg 137,FLATSEN,,7099,NO,EbonyNilsen@rhyta.com,448 36 165,Scott,MasterCard,5.32E+15,712,1/1/2020,,63,Control room trainee,married,unknown,no,yes,no,telephone,may,thu,96,2,999,0,nonexistent,1.1,93.994,-36.4
1218,Mr.,Aksel,Christiansen,U Parku 1774,Doln Bukovsko,JC,373 65,CZ,AkselRChristiansen@rhyta.com,382483016,Friis,Visa,4.93E+15,937,11/1/2017,,79,Marble setter,married,high.school,no,yes,no,telephone,may,thu,39,1,999,0,nonexistent,1.1,93.994,-36.4
1219,Mr.,Rn,o,Ramselsesteenweg 275,Liezele,VAN,2870,BE,aoTatRan@einrot.com,0486 88 06 33,Lm,MasterCard,5.46E+15,671,5/1/2018,,82,CART provider,married,high.school,unknown,yes,no,telephone,may,thu,231,2,999,0,nonexistent,1.1,93.994,-36.4
